RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
395134,78,"Stockton, CA",msa,CA,272500.0,256667.0,241667.0,235000.0,223000.0,213000.0,209500.0,206500.0,206500.0,193333.0,187500.0,175833.0,174167.0,175167.0,179085.0,184752.0,180918.0,178667.0,174667.0,173333.0,178333.0,178333.0,177500.0,174167.0,170833.0,174000.0,171833.0,173500.0,171167.0,175000.0,173333.0,171833.0,166833.0,168500.0,168750.0,168750.0,165417.0,165167.0,164500.0,164667.0,163833.0,165667.0,163000.0,160833.0,158000.0,158833.0,161667.0,160333.0,164000.0,163167.0,167833.0,167500.0,168833.0,169500.0,171167.0,177333.0,182000.0,183000.0,178000.0,179000.0,184667.0,194667.0,200667.0,210667.0,216167.0,223833.0,223833.0,224333.0,226000.0,229000.0,232667.0,237333.0,239333.0,243000.0,245000.0,249000.0,254000.0,256500.0,258167.0,253167.0,252333.0,248333.0,255000.0,255333.0,261333.0,261333.0,269333.0,274833.0,284417.0,284583.0,279750.0,274500.0,272667.0,276667.0,282667.0,284333.0,290333.0,296667.0,300000.0,301667.0,301167.0,306167.0,307833.0,305333.0,305333.0,302667.0,305667.0,308750.0,317917.0,322417.0,324333.0,327833.0,333333.0,336667.0,332000.0,335333.0,332000.0,338333.0,338333.0,351667.0,359000.0,359000.0,358667.0,356333.0,362833.0,359333.0,357500.0,349000.0,346833.0,350333.0,357333.0,358333.0,363333.0,363333.0,373250.0,369917.0,374917.0,371667.0,371500.0,371500.0,371500.0,375000.0,374167.0,377500.0,380833.0,385000.0,392667.0,397667.0,404167.0,406500.0,413167.0,421667.0,423917.0,425083.0,424250.0,433667.0,450167.0,464333.0,482667.0,491667.0,501667.0,505000.0,504833.0,503167.0,499833.0,501667.0,503500.0,520833.0,535833.0,550667.0,549333.0,535000.0,525000.0,514833.0,514167.0,507500.0,486167.0,474500.0
394484,79,"Colorado Springs, CO",msa,CO,203333.0,205667.0,211667.0,215665.0,214665.0,209648.0,199983.0,193817.0,190000.0,188917.0,187067.0,190900.0,192517.0,197533.0,197200.0,199633.0,197967.0,195933.0,192967.0,191267.0,192800.0,194133.0,197617.0,191783.0,190100.0,187650.0,197067.0,205750.0,214417.0,215750.0,212417.0,207000.0,206250.0,202583.0,203250.0,197917.0,197917.0,196133.0,200067.0,201733.0,205267.0,201667.0,199167.0,194167.0,194667.0,193667.0,192667.0,193767.0,197267.0,204933.0,212333.0,217300.0,215450.0,206417.0,203083.0,202767.0,203133.0,198667.0,195500.0,196833.0,202333.0,205083.0,211750.0,216750.0,220667.0,217333.0,212900.0,211067.0,206400.0,208150.0,200650.0,203650.0,202267.0,210267.0,218600.0,223333.0,225667.0,222300.0,219300.0,215300.0,213667.0,216667.0,219250.0,219217.0,219883.0,227267.0,233967.0,236650.0,233683.0,231683.0,228333.0,226000.0,225500.0,227167.0,232167.0,234500.0,238167.0,240833.0,247854.0,250820.0,252987.0,251133.0,250500.0,247667.0,247633.0,248300.0,247467.0,248739.0,254406.0,261906.0,268000.0,269000.0,270633.0,268300.0,269300.0,269083.0,269317.0,267650.0,269567.0,273667.0,280224.0,285558.0,293558.0,296000.0,297100.0,294583.0,291250.0,288150.0,285000.0,283333.0,285500.0,290500.0,300500.0,306667.0,312167.0,313833.0,315500.0,315000.0,315000.0,314817.0,314783.0,316283.0,319800.0,327083.0,333917.0,338883.0,343267.0,349933.0,356633.0,361667.0,363333.0,365000.0,365000.0,365000.0,370333.0,378667.0,390333.0,403333.0,417333.0,429000.0,430667.0,428333.0,425000.0,427667.0,429333.0,431000.0,436667.0,444167.0,459167.0,470500.0,478000.0,476333.0,467333.0,454000.0,447000.0,438000.0,433000.0,423333.0
394798,80,"Little Rock, AR",msa,AR,134611.0,139278.0,143067.0,145067.0,142400.0,139667.0,137000.0,135333.0,132333.0,129667.0,133667.0,135333.0,140000.0,141000.0,146000.0,148333.0,149667.0,147500.0,144167.0,142500.0,139667.0,145983.0,146317.0,150650.0,146667.0,150167.0,154075.0,157242.0,158708.0,153133.0,150967.0,147667.0,150000.0,151667.0,150000.0,150000.0,150000.0,153667.0,156333.0,155333.0,153667.0,150333.0,148500.0,146500.0,148833.0,151333.0,154667.0,153000.0,155000.0,155333.0,160000.0,161000.0,164000.0,164900.0,166233.0,165566.0,164000.0,161667.0,161667.0,163667.0,167067.0,171067.0,176733.0,180000.0,180000.0,176667.0,172000.0,171167.0,171500.0,171167.0,170300.0,167300.0,170383.0,172083.0,178083.0,181500.0,184833.0,181500.0,177417.0,173142.0,172842.0,173592.0,173722.0,173988.0,175805.0,178250.0,182521.0,182538.0,184238.0,181667.0,179000.0,172333.0,164525.0,158275.0,154942.0,155583.0,155500.0,157167.0,158000.0,158167.0,154833.0,152833.0,158000.0,160667.0,164417.0,162167.0,167083.0,164967.0,165650.0,162483.0,167517.0,165083.0,162333.0,154417.0,153417.0,154250.0,156833.0,155500.0,155917.0,154917.0,157583.0,159000.0,163667.0,166000.0,163667.0,159038.0,157204.0,158538.0,160800.0,160933.0,159833.0,158033.0,158733.0,162333.0,167525.0,169858.0,170692.0,167333.0,164300.0,165300.0,163633.0,163817.0,159483.0,164717.0,169567.0,173900.0,174967.0,176950.0,180950.0,182383.0,182067.0,182067.0,183333.0,180667.0,177333.0,178209.0,186543.0,194859.0,198983.0,201650.0,202667.0,202667.0,198763.0,199429.0,201179.0,203417.0,201500.0,203750.0,209583.0,214833.0,219167.0,220315.0,221981.0,221981.0,220000.0,218333.0,213333.0,207167.0
394766,81,"Lakeland, FL",msa,FL,156250.0,154583.0,153917.0,156167.0,152833.0,148833.0,144600.0,147433.0,143200.0,139267.0,127100.0,124317.0,120317.0,123317.0,122000.0,124950.0,123950.0,123950.0,121000.0,117833.0,116800.0,113467.0,112800.0,112833.0,111667.0,113167.0,107250.0,107667.0,104500.0,104083.0,98167.0,95667.0,97000.0,97000.0,93582.0,89915.0,90282.0,93850.0,96350.0,97650.0,96333.0,95500.0,97333.0,95500.0,95833.0,92500.0,90833.0,91833.0,94000.0,98000.0,99667.0,102000.0,102667.0,99333.0,99667.0,101667.0,106667.0,105667.0,104000.0,102500.0,106833.0,111833.0,115000.0,115000.0,118333.0,118667.0,118633.0,116967.0,119783.0,121450.0,121450.0,118267.0,118967.0,119300.0,122667.0,123333.0,127333.0,128667.0,129600.0,126900.0,127233.0,126800.0,126833.0,126833.0,127333.0,131133.0,134467.0,138800.0,139267.0,139933.0,139933.0,140633.0,139967.0,140633.0,138833.0,141750.0,142750.0,146750.0,147167.0,150467.0,154300.0,156133.0,156167.0,156833.0,156333.0,155500.0,152667.0,154000.0,156500.0,160200.0,165533.0,167533.0,168333.0,167000.0,166667.0,167000.0,165817.0,167483.0,168817.0,170833.0,172500.0,175817.0,178617.0,180250.0,183267.0,184300.0,184333.0,181000.0,181333.0,181150.0,183150.0,183150.0,186633.0,189633.0,194633.0,197333.0,196000.0,195333.0,194333.0,197667.0,196825.0,196308.0,194642.0,195817.0,199667.0,200833.0,204500.0,209500.0,213333.0,216000.0,217667.0,222667.0,225000.0,223583.0,223583.0,225250.0,227800.0,232800.0,239467.0,248333.0,256667.0,262902.0,269235.0,272952.0,278383.0,281467.0,286550.0,293217.0,302133.0,311667.0,316667.0,322750.0,322083.0,318750.0,312667.0,310000.0,306333.0,302000.0
394531,82,"Des Moines, IA",msa,IA,140667.0,143000.0,147333.0,149333.0,150542.0,146042.0,140375.0,135717.0,135133.0,132967.0,134250.0,133167.0,134167.0,136667.0,140167.0,144417.0,143717.0,140550.0,135617.0,130817.0,125783.0,127500.0,126750.0,129867.0,129667.0,132250.0,135350.0,136017.0,137350.0,136500.0,136667.0,134667.0,134167.0,133333.0,128083.0,125250.0,125250.0,128750.0,133417.0,137583.0,142333.0,140667.0,136583.0,132667.0,130168.0,127585.0,124043.0,124375.0,129958.0,138000.0,143500.0,143333.0,146917.0,144938.0,141838.0,135338.0,133650.0,133000.0,133833.0,135500.0,142167.0,146333.0,153333.0,156667.0,159000.0,155667.0,151500.0,147833.0,145000.0,142500.0,141167.0,140333.0,143333.0,148000.0,157000.0,159917.0,160750.0,157750.0,153167.0,150000.0,142667.0,142083.0,142000.0,146608.0,151442.0,156858.0,162583.0,165333.0,165333.0,163333.0,160583.0,158750.0,157250.0,157333.0,155500.0,153667.0,154667.0,156667.0,163667.0,167000.0,168833.0,166833.0,164833.0,162000.0,159250.0,159583.0,159917.0,161667.0,163334.0,167667.0,173650.0,175483.0,175567.0,172250.0,173417.0,173833.0,176083.0,174233.0,178217.0,180217.0,185700.0,189217.0,196300.0,198417.0,197833.0,194800.0,190050.0,188300.0,181667.0,181000.0,176667.0,183333.0,187333.0,193900.0,200567.0,204900.0,211000.0,207917.0,202917.0,198250.0,199000.0,202333.0,199333.0,198518.0,201768.0,210102.0,214917.0,218333.0,224333.0,224333.0,226000.0,223333.0,224333.0,223667.0,218500.0,217167.0,219500.0,222167.0,227750.0,229417.0,234417.0,234167.0,234167.0,231667.0,228667.0,226767.0,222067.0,221733.0,222933.0,234300.0,245967.0,251667.0,255000.0,249667.0,248000.0,238500.0,237083.0,232083.0
394304,83,"Akron, OH",msa,OH,122667.0,122667.0,125629.0,125629.0,126379.0,125084.0,123652.0,118569.0,112902.0,109967.0,110633.0,116300.0,119500.0,123167.0,121467.0,121533.0,117367.0,117187.0,115620.0,117103.0,115067.0,116983.0,116333.0,119917.0,120750.0,121750.0,124083.0,123000.0,125833.0,120500.0,123167.0,123300.0,124300.0,120633.0,120300.0,121633.0,120350.0,120050.0,128050.0,134167.0,135833.0,128000.0,121833.0,118167.0,112300.0,114967.0,111133.0,116167.0,119167.0,124400.0,130150.0,128483.0,129667.0,122146.0,120479.0,119896.0,120167.0,117317.0,113967.0,118800.0,122317.0,129833.0,133167.0,139067.0,139233.0,134567.0,129333.0,123333.0,120833.0,117500.0,113000.0,115500.0,120423.0,125923.0,131706.0,132283.0,134617.0,128500.0,124333.0,121500.0,119833.0,114667.0,114667.0,116333.0,123167.0,125967.0,130300.0,135967.0,137667.0,137000.0,132833.0,129833.0,124500.0,119833.0,119833.0,121000.0,125333.0,128333.0,133833.0,136433.0,137100.0,137100.0,135667.0,133333.0,126167.0,123500.0,120733.0,124567.0,129400.0,136408.0,143408.0,148575.0,147667.0,143000.0,139917.0,139583.0,139917.0,134833.0,129333.0,125750.0,131433.0,138933.0,147183.0,149650.0,150483.0,148150.0,146833.0,149300.0,145283.0,142267.0,137283.0,141300.0,144983.0,150000.0,157233.0,160567.0,160983.0,153917.0,148917.0,148500.0,150000.0,147458.0,145775.0,147442.0,154983.0,159150.0,162133.0,163967.0,164817.0,168500.0,169967.0,170800.0,163133.0,154833.0,147333.0,148333.0,154150.0,162483.0,169300.0,173817.0,175483.0,177583.0,177250.0,178917.0,176667.0,169333.0,164333.0,163000.0,170300.0,178633.0,188900.0,197267.0,200933.0,197000.0,189333.0,183967.0,173967.0,171633.0
395115,84,"Springfield, MA",msa,MA,185500.0,189583.0,196750.0,197917.0,199583.0,198417.0,196500.0,185500.0,178167.0,176000.0,177000.0,178333.0,177667.0,180167.0,183767.0,184517.0,187900.0,187633.0,187550.0,181000.0,177500.0,179167.0,181500.0,185667.0,180500.0,178833.0,181500.0,190000.0,197817.0,194483.0,189983.0,182167.0,179500.0,178333.0,171667.0,166000.0,164333.0,169500.0,177833.0,181167.0,191000.0,189333.0,183667.0,176333.0,171333.0,168967.0,163967.0,168967.0,169333.0,174000.0,177333.0,185000.0,192583.0,186250.0,181900.0,173650.0,173317.0,170583.0,167833.0,169317.0,173133.0,180217.0,187233.0,196167.0,198800.0,194300.0,185967.0,178333.0,174667.0,172333.0,168667.0,170917.0,174250.0,181733.0,187483.0,188483.0,193333.0,187500.0,185467.0,182133.0,180967.0,180667.0,176000.0,176333.0,178333.0,185000.0,191633.0,197300.0,201050.0,199417.0,193417.0,186333.0,183000.0,182000.0,178333.0,178333.0,178000.0,186650.0,194983.0,203983.0,205167.0,202000.0,197817.0,191650.0,190483.0,190500.0,189000.0,188000.0,186900.0,192067.0,201067.0,209000.0,212000.0,208667.0,203633.0,206792.0,204792.0,201158.0,193667.0,192917.0,198583.0,205250.0,214333.0,218300.0,220967.0,216300.0,215333.0,213667.0,212500.0,205833.0,199833.0,198667.0,203667.0,211483.0,218483.0,225150.0,227500.0,227483.0,226567.0,224254.0,223571.0,219454.0,214267.0,213267.0,218300.0,228300.0,231667.0,236667.0,241500.0,247833.0,249500.0,248000.0,246667.0,242233.0,238233.0,236567.0,241000.0,251150.0,264067.0,274067.0,277917.0,276417.0,274750.0,272083.0,269167.0,267467.0,270717.0,268883.0,272417.0,280167.0,303500.0,310000.0,310000.0,297333.0,297333.0,297000.0,294667.0,284400.0
394931,85,"Ogden, UT",msa,UT,181442.0,181108.0,182325.0,183825.0,183825.0,181600.0,179467.0,179383.0,176250.0,177583.0,179333.0,182917.0,179500.0,176500.0,177750.0,177333.0,178633.0,176967.0,175400.0,169767.0,168767.0,171333.0,172317.0,170650.0,168133.0,169450.0,173650.0,174492.0,179525.0,175325.0,172333.0,166833.0,166167.0,166167.0,164084.0,162383.0,161217.0,160433.0,162117.0,160033.0,160733.0,155750.0,157300.0,153878.0,154878.0,153245.0,152667.0,153333.0,154667.0,158000.0,162967.0,167133.0,169383.0,166917.0,165750.0,165458.0,165292.0,161758.0,161283.0,163750.0,171283.0,178100.0,181467.0,183133.0,181667.0,180500.0,177667.0,176667.0,178000.0,176800.0,175783.0,175783.0,177650.0,180733.0,181483.0,184150.0,186583.0,187467.0,186967.0,184383.0,183750.0,181583.0,181833.0,183762.0,187429.0,192729.0,195617.0,200200.0,198900.0,199750.0,198667.0,200950.0,198450.0,196783.0,192500.0,196667.0,202917.0,212250.0,218917.0,220333.0,222167.0,222167.0,223667.0,222167.0,218833.0,216733.0,217642.0,219942.0,222875.0,227800.0,235167.0,241095.0,243895.0,242545.0,241617.0,239020.0,240703.0,240870.0,242833.0,245250.0,250882.0,256549.0,264099.0,268667.0,271967.0,269333.0,268467.0,270167.0,270500.0,266500.0,267167.0,267667.0,275583.0,278917.0,287750.0,291000.0,294667.0,292633.0,294300.0,291633.0,293150.0,290650.0,292650.0,294500.0,303000.0,310750.0,315750.0,323417.0,330333.0,338667.0,338333.0,340000.0,340000.0,344000.0,342333.0,349000.0,363333.0,386667.0,406500.0,417667.0,421000.0,421167.0,420000.0,420000.0,421067.0,421773.0,425940.0,439873.0,464167.0,480700.0,490867.0,478533.0,469000.0,450467.0,442800.0,433392.0,428925.0,423925.0
394528,86,"Deltona, FL",msa,FL,170500.0,174583.0,174917.0,174917.0,169667.0,166667.0,160000.0,158333.0,150000.0,145000.0,141667.0,141483.0,141483.0,141483.0,143333.0,143333.0,141667.0,140000.0,139333.0,136000.0,134333.0,133333.0,130000.0,126633.0,124967.0,126633.0,128000.0,127500.0,130317.0,128983.0,126267.0,121783.0,120117.0,120000.0,118167.0,118133.0,116467.0,116833.0,118533.0,119533.0,120667.0,117333.0,116000.0,115083.0,111750.0,106250.0,99417.0,103433.0,112093.0,120143.0,122293.0,120800.0,120333.0,118500.0,118500.0,118667.0,120274.0,121940.0,122274.0,123000.0,123333.0,126633.0,131633.0,134967.0,138317.0,138317.0,139317.0,139333.0,138300.0,138467.0,140133.0,141167.0,141333.0,140333.0,143667.0,144000.0,144667.0,141367.0,143000.0,142500.0,145800.0,145833.0,145542.0,144175.0,146175.0,150633.0,153667.0,155833.0,156408.0,156742.0,154908.0,154333.0,154000.0,154817.0,154783.0,156750.0,158600.0,163300.0,166000.0,168167.0,168500.0,168833.0,171667.0,173067.0,173033.0,170200.0,168133.0,169500.0,172333.0,176300.0,179967.0,182800.0,184833.0,186467.0,187300.0,186967.0,186667.0,185000.0,186667.0,186967.0,192300.0,194633.0,197500.0,197667.0,200333.0,204133.0,204967.0,205300.0,203667.0,203667.0,205800.0,207433.0,210767.0,212467.0,217500.0,220167.0,220000.0,220000.0,220333.0,221333.0,219667.0,220000.0,220000.0,223300.0,224300.0,225300.0,225333.0,232667.0,238567.0,242233.0,242567.0,245000.0,248000.0,250000.0,252333.0,257333.0,264000.0,268967.0,273933.0,279183.0,285883.0,288583.0,289497.0,291163.0,296830.0,302333.0,310000.0,315000.0,324333.0,330000.0,337750.0,339417.0,344417.0,345000.0,346667.0,339967.0,332200.0,320533.0
395235,87,"Winston, NC",msa,NC,129333.0,132917.0,135750.0,137667.0,136333.0,131667.0,128333.0,125750.0,123417.0,121750.0,121167.0,124833.0,128167.0,133500.0,135500.0,134417.0,131583.0,126250.0,126500.0,123833.0,124167.0,127167.0,129500.0,131000.0,128167.0,130167.0,134000.0,133333.0,131917.0,130217.0,131883.0,132633.0,128000.0,122667.0,117833.0,119467.0,123467.0,127967.0,132333.0,132761.0,131094.0,125761.0,123417.0,122750.0,120583.0,120167.0,115167.0,118000.0,117667.0,122833.0,127833.0,129833.0,131333.0,125667.0,123333.0,117500.0,116167.0,114333.0,115167.0,115250.0,121917.0,127833.0,135750.0,135250.0,134333.0,128000.0,124333.0,121667.0,121000.0,117833.0,118333.0,118583.0,122750.0,126250.0,130333.0,134333.0,134333.0,132333.0,129167.0,126333.0,127000.0,128500.0,129333.0,132667.0,134667.0,140000.0,140000.0,142000.0,138333.0,136667.0,134167.0,134667.0,133000.0,133667.0,132167.0,131167.0,132667.0,139083.0,145750.0,145917.0,146167.0,143833.0,143486.0,138486.0,138319.0,136500.0,135500.0,137500.0,142500.0,149833.0,152000.0,152000.0,150667.0,149667.0,148000.0,146167.0,144833.0,144500.0,146000.0,148333.0,152000.0,157333.0,159667.0,159667.0,158000.0,157000.0,157000.0,156833.0,158728.0,158895.0,156062.0,157167.0,161333.0,169333.0,171000.0,174650.0,172650.0,171167.0,165933.0,166267.0,167083.0,164000.0,162333.0,163000.0,172333.0,178000.0,185667.0,190333.0,191333.0,191667.0,190333.0,192000.0,192000.0,187000.0,184000.0,184083.0,187083.0,197417.0,204333.0,215000.0,214333.0,212667.0,211333.0,213000.0,216333.0,215917.0,212583.0,213250.0,219167.0,234167.0,243833.0,249000.0,247333.0,242583.0,248750.0,248583.0,252167.0,240333.0
845159,88,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203000.0,201333.0,202983.0,227467.0,254133.0,260817.0,263333.0,253333.0,255833.0,265833.0,284667.0,297167.0,277000.0,267500.0,253167.0,249650.0,241983.0,263817.0,287500.0,296833.0,291000.0,274333.0,275000.0
394816,89,"Madison, WI",msa,WI,196083.0,200083.0,198667.0,202033.0,201700.0,201700.0,199983.0,199950.0,201433.0,200283.0,196983.0,193500.0,192167.0,193117.0,193267.0,193350.0,195733.0,193417.0,188650.0,181983.0,180167.0,179017.0,181850.0,184317.0,188483.0,188550.0,192033.0,199000.0,206700.0,203400.0,201267.0,194000.0,193817.0,189433.0,191067.0,189917.0,188833.0,188467.0,193117.0,198583.0,197317.0,193333.0,187583.0,189083.0,190417.0,186333.0,177083.0,171733.0,179233.0,188650.0,195000.0,191317.0,190900.0,188800.0,187783.0,185533.0,182467.0,181433.0,177933.0,179100.0,183750.0,191417.0,198750.0,201500.0,202333.0,198833.0,196017.0,190683.0,185850.0,183833.0,180167.0,183500.0,185833.0,191750.0,195650.0,203817.0,209567.0,209000.0,200750.0,196750.0,194083.0,193333.0,193100.0,195600.0,199600.0,206167.0,211667.0,216583.0,217750.0,215083.0,209300.0,205800.0,206467.0,210667.0,206333.0,204000.0,206667.0,212667.0,221167.0,224500.0,230167.0,227667.0,222667.0,218250.0,220250.0,220250.0,221333.0,223967.0,231300.0,235633.0,242000.0,244667.0,250333.0,244000.0,242150.0,238150.0,236483.0,236650.0,235983.0,242650.0,245833.0,250167.0,256833.0,262000.0,263333.0,255167.0,251833.0,250133.0,251633.0,249967.0,248167.0,247333.0,250667.0,259167.0,270750.0,275750.0,275917.0,267833.0,264150.0,263650.0,264317.0,262967.0,263300.0,266600.0,276633.0,282217.0,290083.0,290083.0,291500.0,288667.0,287000.0,289000.0,290667.0,290333.0,284817.0,293483.0,304983.0,320717.0,326650.0,332817.0,332433.0,328500.0,324450.0,319117.0,316783.0,310167.0,313350.0,318683.0,328683.0,342250.0,353583.0,365250.0,366633.0,359967.0,348300.0,336767.0,330767.0,329017.0
395006,90,"Provo, UT",msa,UT,212417.0,214533.0,212117.0,207117.0,205755.0,204422.0,207755.0,207333.0,205967.0,206967.0,210050.0,212833.0,209150.0,206233.0,203483.0,202150.0,199983.0,198133.0,195650.0,192283.0,193800.0,195633.0,197667.0,195333.0,190967.0,187633.0,188633.0,192000.0,192433.0,185965.0,182632.0,180165.0,181300.0,177383.0,177083.0,174050.0,172967.0,170967.0,170500.0,170500.0,169500.0,169667.0,169350.0,166017.0,163000.0,161400.0,164233.0,165917.0,169500.0,171333.0,174667.0,176233.0,179567.0,180350.0,181117.0,178750.0,178633.0,180175.0,183208.0,185492.0,184950.0,189617.0,195667.0,203833.0,203333.0,202317.0,197483.0,199217.0,196233.0,197883.0,198133.0,201467.0,203983.0,205833.0,211833.0,216667.0,219150.0,215567.0,211800.0,212317.0,214900.0,213000.0,212083.0,213733.0,217941.0,221524.0,225174.0,229300.0,227533.0,225900.0,224784.0,227551.0,228534.0,229650.0,232100.0,232450.0,237450.0,241667.0,248333.0,250667.0,254333.0,252667.0,250300.0,244967.0,246600.0,249783.0,253283.0,255117.0,259967.0,264115.0,268982.0,271648.0,272900.0,272883.0,273217.0,272775.0,272592.0,273075.0,281117.0,282983.0,286500.0,290000.0,299083.0,305750.0,305417.0,304333.0,302000.0,301733.0,303733.0,304233.0,304833.0,304833.0,308333.0,314083.0,321417.0,324417.0,326667.0,327667.0,329667.0,329967.0,331267.0,330600.0,333967.0,336000.0,341667.0,339967.0,346600.0,349933.0,361633.0,364333.0,369150.0,370817.0,378150.0,386983.0,393650.0,400317.0,415000.0,431667.0,448875.0,457208.0,463875.0,468333.0,469333.0,473000.0,476333.0,482067.0,491067.0,502733.0,516000.0,528000.0,529242.0,529242.0,520825.0,512917.0,504550.0,496675.0,495009.0,493042.0
394549,91,"Durham, NC",msa,NC,177000.0,181333.0,182750.0,184417.0,182750.0,176333.0,176500.0,170000.0,164333.0,167167.0,170167.0,179917.0,176583.0,181333.0,182583.0,185917.0,185333.0,180000.0,176000.0,169333.0,166333.0,166333.0,170667.0,177667.0,182000.0,184667.0,187667.0,192667.0,203333.0,194750.0,191417.0,179833.0,180083.0,175750.0,174150.0,178317.0,184317.0,191167.0,192333.0,189333.0,183667.0,177500.0,168833.0,163667.0,161167.0,159500.0,160667.0,166667.0,175000.0,180333.0,189333.0,192000.0,192167.0,182167.0,177833.0,177333.0,172333.0,166500.0,161833.0,170167.0,180817.0,191483.0,195817.0,196000.0,190083.0,180083.0,175083.0,170333.0,173583.0,176917.0,180250.0,182327.0,184411.0,195077.0,200417.0,199667.0,194667.0,187250.0,184039.0,182372.0,183122.0,185000.0,180000.0,186667.0,191667.0,202500.0,207500.0,208000.0,205500.0,195833.0,190667.0,190667.0,195333.0,199333.0,193833.0,199667.0,200583.0,212333.0,214833.0,223583.0,224583.0,213750.0,204750.0,198417.0,202237.0,197237.0,196987.0,199000.0,216000.0,226500.0,235333.0,238083.0,237750.0,232250.0,226333.0,224500.0,226167.0,225667.0,226667.0,236500.0,245333.0,252000.0,252189.0,255022.0,253689.0,245333.0,238000.0,236000.0,243333.0,239250.0,238917.0,240917.0,257333.0,268000.0,274167.0,270833.0,269500.0,264000.0,264000.0,260000.0,260500.0,252167.0,250500.0,260000.0,273667.0,282000.0,282000.0,285000.0,293333.0,295000.0,294667.0,292083.0,290750.0,286417.0,284833.0,294333.0,312333.0,330167.0,345333.0,360333.0,366667.0,365000.0,363417.0,367083.0,371917.0,367250.0,366250.0,369750.0,386667.0,409167.0,420833.0,428500.0,414333.0,404333.0,384333.0,380000.0,375417.0,367917.0
